Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$20
2010-03-31,0.0,$21
2010-06-30,0.0,$23
2010-09-30,0.0,$25
2010-12-31,0.0,$28
2011-03-31,0.0,$28
2011-06-30,0.0,$32
2011-09-30,0.0,$45
2011-12-31,0.0,$47
2012-03-31,0.0,$48
2012-06-30,0.0,$51
2012-09-30,0.0,$55
2012-12-31,0.0,$58
2013-03-31,0.0,$57
2013-06-30,0.0,$60
2013-09-30,0.0,$61
2013-12-31,0.0,$69
2014-03-31,0.0,$69
2014-06-30,0.0,$72
2014-09-30,0.0,$75
2014-12-31,0.0,$15
2015-03-31,0.0,$48
2015-06-30,0.0,$61
2015-09-30,0.0,$71
2015-12-31,0.0,$84
2016-03-31,0.0,$81
2016-06-30,0.0,$87
2016-09-30,0.0,$95
2016-12-31,0.0,$104
2017-03-31,0.0,$102
2017-06-30,0.0,$110
2017-09-30,0.0,$122
2017-12-31,0.0,$131
2018-03-31,0.0,$124
2018-06-30,0.0,$124
2018-09-30,0.0,$151
2018-12-31,1586.4,$165
2019-03-31,413.43,$160
2019-06-30,426.36,$177
2019-09-30,634.35,$192
2019-12-31,951.11,$209
2020-03-31,2071.0,$198
2020-06-30,693.79,$226
2020-09-30,537.7,$234
2020-12-31,2556.3,$246
2021-03-31,2007.08,$252
2021-06-30,0.0,$263
2021-09-30,0.0,$276
2021-12-31,1156.83,$308
2022-03-31,422.84,$295
2022-07-08,373.83,$295
