Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,30.62,$10
2010-03-31,26.5,$11
2010-06-30,30.0,$11
2010-09-30,31.09,$11
2010-12-31,41.0,$13
2011-03-31,44.55,$15
2011-06-30,45.46,$14
2011-09-30,32.85,$15
2011-12-31,39.82,$16
2012-03-31,29.49,$15
2012-06-30,23.48,$14
2012-09-30,21.79,$12
2012-12-31,27.16,$13
2013-03-31,33.91,$12
2013-06-30,47.22,$13
2013-09-30,59.48,$10
2013-12-31,49.1,$14
2014-03-31,54.88,$14
2014-06-30,98.47,$9
2014-09-30,70.74,$14
2014-12-31,0.0,$14
2015-03-31,0.0,$14
2015-06-30,0.0,$13
2015-09-30,206.33,$16
2015-12-31,77.87,$16
2016-03-31,60.81,$17
2016-06-30,55.45,$17
2016-09-30,73.06,$18
2016-12-31,55.0,$21
2017-03-31,50.0,$21
2017-06-30,60.6,$21
2017-09-30,49.77,$24
2017-12-31,60.72,$22
2018-03-31,77.02,$18
2018-06-30,143.81,$17
2018-09-30,479.17,$21
2018-12-31,1104.5,$21
2019-03-31,1348.0,$17
2019-06-30,608.75,$18
2019-09-30,0.0,$23
2019-12-31,0.0,$28
2020-03-31,498.6,$24
2020-06-30,534.57,$24
2020-09-30,3937.0,$25
2020-12-31,0.0,$28
2021-03-31,0.0,$25
2021-06-30,0.0,$30
2021-09-30,0.0,$33
2021-12-31,4324.0,$34
2022-03-31,406.5,$34
2022-07-08,343.5,$34
