Date,PE Ratio,Revenue_Amount(Millions)
2018-09-30,0.0,$103
2018-12-31,75.28,$103
2019-03-31,125.1,$107
2019-06-30,181.94,$112
2019-09-30,169.18,$122
2019-12-31,180.92,$121
2020-03-31,235.41,$128
2020-06-30,174.71,$127
2020-09-30,118.07,$129
2020-12-31,115.35,$128
2021-03-31,67.05,$131
2021-06-30,95.22,$142
2021-09-30,148.54,$158
2021-12-31,570.79,$161
2022-03-31,769.29,$165
2022-07-08,843.0,$165
