Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,18.76,$146
2010-01-31,18.59,$167
2010-04-30,20.28,$185
2010-07-31,18.16,$140
2010-10-31,16.84,$167
2011-01-31,19.51,$173
2011-04-30,20.82,$204
2011-07-31,20.81,$153
2011-10-31,20.2,$185
2012-01-31,21.87,$191
2012-04-30,24.72,$233
2012-07-31,24.23,$165
2012-10-31,20.53,$203
2013-01-31,18.99,$217
2013-04-30,19.64,$240
2013-07-31,20.26,$186
2013-10-31,20.55,$208
2014-01-31,21.8,$218
2014-04-30,18.93,$262
2014-07-31,18.07,$194
2014-10-31,16.37,$218
2015-01-31,16.08,$239
2015-04-30,16.0,$270
2015-07-31,15.79,$199
2015-10-31,11.36,$228
2016-01-31,10.8,$246
2016-04-30,11.61,$282
2016-07-31,11.19,$207
2016-10-31,13.01,$237
2017-01-31,11.95,$247
2017-04-30,10.37,$276
2017-07-31,7.58,$188
2017-10-31,7.26,$238
2018-01-31,13.04,$267
2018-04-30,14.42,$275
2018-07-31,11.6,$211
2018-10-31,10.39,$217
2019-01-31,10.69,$306
2019-04-30,10.92,$343
2019-07-31,12.62,$252
2019-10-31,15.81,$275
2020-01-31,16.65,$313
2020-04-30,0.0,$270
2020-07-31,11.79,$442
2020-10-31,11.34,$331
2021-01-31,12.82,$377
2021-04-30,7.61,$507
2021-07-31,8.13,$419
2021-10-31,6.99,$382
2022-01-31,5.66,$383
2022-04-30,4.95,$424
2022-07-08,5.37,$424
