Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,9.79,"$25,308"
2010-03-31,10.92,"$23,760"
2010-06-30,8.78,"$24,007"
2010-09-30,9.91,"$23,711"
2010-12-31,10.93,"$24,300"
2011-03-31,10.96,"$25,695"
2011-06-30,12.05,"$26,414"
2011-09-30,10.55,"$26,674"
2011-12-31,12.55,"$28,297"
2012-03-31,13.48,"$30,798"
2012-06-30,13.35,"$30,714"
2012-09-30,13.22,"$30,227"
2012-12-31,12.86,"$31,381"
2013-03-31,13.86,"$30,751"
2013-06-30,13.78,"$31,248"
2013-09-30,12.85,"$31,932"
2013-12-31,15.62,"$32,830"
2014-03-31,15.65,"$32,689"
2014-06-30,15.24,"$34,602"
2014-09-30,17.02,"$35,021"
2014-12-31,20.2,"$37,055"
2015-03-31,21.08,"$36,332"
2015-06-30,21.19,"$37,169"
2015-09-30,18.23,"$38,644"
2015-12-31,17.74,"$41,145"
2016-03-31,19.03,"$43,215"
2016-06-30,18.69,"$43,725"
2016-09-30,16.25,"$44,615"
2016-12-31,13.75,"$45,991"
2017-03-31,14.1,"$44,514"
2017-06-30,13.94,"$45,685"
2017-09-30,14.67,"$46,181"
2017-12-31,9.85,"$48,406"
2018-03-31,8.43,"$45,743"
2018-06-30,19.51,"$46,922"
2018-09-30,23.26,"$47,490"
2018-12-31,0.0,"$54,424"
2019-03-31,0.0,"$61,646"
2019-06-30,14.04,"$63,431"
2019-09-30,17.32,"$64,810"
2019-12-31,13.68,"$66,889"
2020-03-31,10.12,"$66,755"
2020-06-30,9.81,"$65,341"
2020-09-30,9.24,"$67,056"
2020-12-31,12.07,"$69,554"
2021-03-31,13.03,"$69,097"
2021-06-30,14.97,"$72,616"
2021-09-30,14.6,"$73,794"
2021-12-31,17.13,"$76,604"
2022-03-31,16.72,"$76,826"
2022-07-08,15.64,"$76,826"
