Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$13
2010-03-31,40.27,$23
2010-06-30,11.88,$29
2010-09-30,7.81,$29
2010-12-31,7.54,$31
2011-03-31,6.57,$42
2011-06-30,6.65,$39
2011-09-30,5.15,$42
2011-12-31,6.25,$37
2012-03-31,7.4,$44
2012-06-30,6.72,$39
2012-09-30,7.46,$33
2012-12-31,8.52,$32
2013-03-31,9.8,$32
2013-06-30,12.4,$30
2013-09-30,19.16,$26
2013-12-31,20.86,$28
2014-03-31,30.69,$32
2014-06-30,70.07,$28
2014-09-30,33.0,$32
2014-12-31,35.7,$24
2015-03-31,114.03,$25
2015-06-30,38.38,$24
2015-09-30,0.0,$23
2015-12-31,102.2,$19
2016-03-31,125.47,$16
2016-06-30,0.0,$22
2016-09-30,0.0,$18
2016-12-31,0.0,$16
2017-03-31,0.0,$21
2017-06-30,0.0,$23
2017-09-30,0.0,$26
2017-12-31,266.07,$28
2018-03-31,14.13,$44
2018-06-30,8.67,$48
2018-09-30,7.88,$53
2018-12-31,5.59,$43
2019-03-31,10.21,$42
2019-06-30,27.94,$41
2019-09-30,0.0,$40
2019-12-31,0.0,$28
2020-03-31,0.0,$33
2020-06-30,0.0,$24
2020-09-30,0.0,$25
2020-12-31,0.0,$29
2021-03-31,4.89,$49
2021-06-30,3.91,$66
2021-09-30,2.21,$93
2021-12-31,2.02,$52
2022-07-08,1.56,$52
