Date,PE Ratio,Revenue_Amount(Millions)
2009-11-30,12.93,$24
2010-02-28,12.29,$26
2010-05-31,8.2,$33
2010-08-31,7.82,$35
2010-11-30,9.25,$31
2011-02-28,9.79,$26
2011-05-31,11.16,$33
2011-08-31,9.16,$33
2011-11-30,9.61,$32
2012-02-29,11.51,$29
2012-05-31,8.81,$35
2012-08-31,14.05,$52
2012-11-30,13.51,$53
2013-02-28,12.97,$48
2013-05-31,11.89,$56
2013-08-31,14.37,$59
2013-11-30,12.05,$54
2014-02-28,10.58,$51
2014-05-31,10.25,$58
2014-08-31,11.46,$61
2014-11-30,12.02,$56
2015-02-28,15.49,$52
2015-05-31,14.16,$65
2015-08-31,13.29,$65
2015-11-30,14.84,$57
2016-02-29,14.22,$55
2016-05-31,17.59,$64
2016-08-31,17.52,$61
2016-11-30,20.42,$61
2017-02-28,22.29,$57
2017-05-31,23.03,$65
2017-08-31,20.18,$69
2017-11-30,28.86,$62
2018-02-28,22.8,$66
2018-05-31,25.11,$79
2018-08-31,26.34,$77
2018-11-30,23.86,$73
2019-02-28,22.99,$67
2019-05-31,27.81,$72
2019-08-31,28.28,$70
2019-11-30,35.04,$67
2020-02-29,24.45,$66
2020-05-31,26.4,$65
2020-08-31,26.72,$64
2020-11-30,26.49,$67
2021-02-28,26.01,$68
2021-05-31,23.02,$80
2021-08-31,23.97,$78
2021-11-30,21.39,$75
2022-02-28,19.96,$74
2022-07-08,16.87,$74
