Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,72.07,"$3,444"
2010-03-31,0.0,"$3,043"
2010-06-30,0.0,"$3,762"
2010-09-30,0.0,"$3,765"
2010-12-31,0.0,"$3,492"
2011-03-31,0.0,"$3,384"
2011-06-30,0.0,"$4,091"
2011-09-30,0.0,"$3,967"
2011-12-31,0.0,"$3,706"
2012-03-31,0.0,"$3,503"
2012-06-30,0.0,"$3,861"
2012-09-30,0.0,"$3,899"
2012-12-31,0.0,"$3,709"
2013-03-31,0.0,"$3,319"
2013-06-30,0.0,"$4,006"
2013-09-30,0.0,"$4,022"
2013-12-31,0.0,"$3,872"
2014-03-31,0.0,"$3,591"
2014-06-30,0.0,"$4,154"
2014-09-30,0.0,"$4,135"
2014-12-31,0.0,"$3,838"
2015-03-31,0.0,"$3,314"
2015-06-30,0.0,"$3,708"
2015-09-30,0.0,"$3,637"
2015-12-31,100.07,"$3,416"
2016-03-31,37.37,"$3,198"
2016-06-30,22.64,"$3,598"
2016-09-30,15.35,"$3,475"
2016-12-31,14.27,"$3,178"
2017-03-31,11.64,"$3,142"
2017-06-30,11.83,"$3,568"
2017-09-30,11.58,"$3,539"
2017-12-31,13.28,"$3,432"
2018-03-31,18.99,"$3,381"
2018-06-30,16.41,"$3,701"
2018-09-30,22.89,"$3,636"
2018-12-31,13.43,"$2,813"
2019-03-31,12.57,"$3,094"
2019-06-30,19.93,"$3,400"
2019-09-30,16.12,"$3,494"
2019-12-31,37.8,"$3,141"
2020-03-31,21.2,"$3,076"
2020-06-30,0.0,"$2,912"
2020-09-30,0.0,"$3,424"
2020-12-31,0.0,"$3,402"
2021-03-31,0.0,"$3,411"
2021-06-30,0.0,"$3,855"
2021-09-30,17.49,"$3,769"
2022-07-08,9.51,"$3,769"
