Date,PE Ratio,Revenue_Amount(Millions)
2010-06-30,51.0,$12
2010-09-30,7.02,$9
2010-12-31,7.08,$10
2011-03-31,6.07,$7
2011-06-30,2.65,$9
2011-09-30,2.64,$6
2011-12-31,6.88,$6
2012-03-31,0.0,$15
2012-06-30,0.0,$13
2012-09-30,0.0,$10
2012-12-31,6.38,$8
2013-03-31,5.67,$7
2013-06-30,4.54,$9
2013-09-30,4.54,$7
2013-12-31,0.0,$7
2014-03-31,0.0,$5
2014-06-30,0.0,$10
2014-09-30,0.0,$12
2014-12-31,0.0,$10
2015-03-31,0.0,$6
2015-06-30,0.0,$10
2015-09-30,0.0,$8
2015-12-31,0.0,$8
2016-03-31,0.0,$5
2016-06-30,0.0,$8
2016-09-30,0.0,$12
2016-12-31,0.0,$9
2017-03-31,0.0,$7
2017-06-30,0.0,$11
2017-09-30,0.0,$14
2017-12-31,0.0,$15
2018-03-31,0.0,$8
2018-06-30,0.0,$23
2018-09-30,0.0,$17
2018-12-31,0.0,$9
2019-03-31,0.0,$9
2019-06-30,0.0,$15
2019-09-30,0.0,$16
2019-12-31,0.0,$19
2020-03-31,0.0,$4
2020-06-30,0.0,$10
2020-09-30,0.0,$12
2020-12-31,0.0,$11
2021-03-31,0.0,$8
2021-06-30,0.0,$15
2021-09-30,0.0,$12
2021-12-31,0.0,$12
2022-03-31,0.0,$8
2022-07-08,0.0,$8
