Date,PE Ratio,Revenue_Amount(Millions)
2016-06-30,0.0,"$1,383"
2016-09-30,16.43,"$1,398"
2016-12-31,613.25,"$1,322"
2017-03-31,59.43,"$1,437"
2017-06-30,21.37,"$1,588"
2017-09-30,29.13,"$1,584"
2017-12-31,10.72,"$1,574"
2018-03-31,8.7,"$1,730"
2018-06-30,6.93,"$1,816"
2018-09-30,5.74,"$1,628"
2018-12-31,4.43,"$1,464"
2019-03-31,7.25,"$1,376"
2019-06-30,6.05,"$1,408"
2019-09-30,5.53,"$1,390"
2019-12-31,0.0,"$1,352"
2020-03-31,0.0,"$1,305"
2020-06-30,0.0,"$1,093"
2020-09-30,0.0,"$1,233"
2020-12-31,17.76,"$1,338"
2021-03-31,20.84,"$1,436"
2021-06-30,22.07,"$1,655"
2021-09-30,12.14,"$1,680"
2021-12-31,9.1,"$1,574"
2022-03-31,6.97,"$1,764"
2022-07-08,6.96,"$1,764"
