Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$676
2010-03-31,0.0,$684
2010-06-30,0.0,$819
2010-09-30,0.0,$807
2010-12-31,0.0,$801
2011-03-31,0.0,$732
2011-06-30,0.0,$950
2011-09-30,0.0,$935
2011-12-31,0.0,$972
2012-03-31,10.0,$852
2012-06-30,4.36,$997
2012-09-30,5.05,$948
2012-12-31,4.85,"$1,117"
2013-03-31,5.75,$895
2013-06-30,4.42,"$1,037"
2013-09-30,3.91,"$1,012"
2013-12-31,5.17,"$1,104"
2014-03-31,8.05,$850
2014-06-30,9.34,"$1,013"
2014-09-30,5.69,$986
2014-12-31,4.88,$-544
2015-03-31,4.76,$407
2015-06-30,5.15,$478
2015-09-30,8.99,$438
2015-12-31,7.84,$543
2016-03-31,0.0,$427
2016-06-30,0.0,$458
2016-09-30,0.0,$350
2016-12-31,0.0,$378
2017-03-31,0.0,$306
2017-06-30,0.0,$395
2017-09-30,0.0,$399
2017-12-31,187.33,$482
2018-03-31,29.34,$386
2018-06-30,20.85,$495
2018-09-30,18.74,$450
2018-12-31,0.0,$515
2019-03-31,0.0,$418
2019-06-30,0.0,$505
2019-09-30,0.0,$448
2019-12-31,13.36,$463
2020-03-31,4.62,$329
2020-06-30,60.44,$328
2020-09-30,0.0,$356
2020-12-31,0.0,$430
2021-03-31,0.0,$354
2021-06-30,54.44,$464
2021-09-30,47.6,$405
2021-12-31,61.97,$498
2022-03-31,31.42,$459
2022-07-08,21.96,$459
