Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,0.0,$437
2010-01-31,0.0,$320
2010-04-30,0.0,$319
2010-07-31,0.0,$381
2010-10-31,356.0,$353
2011-01-31,0.0,$253
2011-04-30,0.0,$255
2011-07-31,0.0,$286
2011-10-31,0.0,$342
2012-01-31,0.0,$270
2012-04-30,0.0,$342
2012-07-31,0.0,$387
2012-10-31,0.0,$487
2013-01-31,0.0,$358
2013-04-30,0.0,$423
2013-07-31,0.0,$478
2013-10-31,25.3,$592
2014-01-31,54.82,$364
2014-04-30,89.2,$450
2014-07-31,40.0,$551
2014-10-31,2.04,$698
2015-01-31,1.8,$446
2015-04-30,1.7,$469
2015-07-31,1.21,$541
2015-10-31,0.0,$693
2016-01-31,0.0,$576
2016-04-30,0.0,$655
2016-07-31,0.0,$717
2016-10-31,0.0,$805
2017-01-31,29.63,$552
2017-04-30,26.0,$586
2017-07-31,0.0,$592
2017-10-31,0.0,$722
2018-01-31,0.0,$417
2018-04-30,0.0,$503
2018-07-31,0.0,$457
2018-10-31,0.0,$615
2019-01-31,7.85,$381
2019-04-30,10.57,$441
2019-07-31,14.29,$482
2019-10-31,0.0,$714
2020-01-31,0.0,$494
2020-04-30,0.0,$538
2020-07-31,24.02,$628
2020-10-31,4.66,$683
2021-01-31,4.63,$575
2021-04-30,1.66,$703
2021-07-31,1.23,$691
2021-10-31,0.97,$814
2022-01-31,1.12,$565
2022-04-30,1.8,$703
2022-07-08,1.78,$703
