Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,20.28,$23
2010-03-31,14.97,$20
2010-06-30,13.15,$23
2010-09-30,13.19,$25
2010-12-31,17.26,$31
2011-03-31,11.58,$29
2011-06-30,8.96,$35
2011-09-30,5.71,$38
2011-12-31,5.56,$41
2012-03-31,6.07,$45
2012-06-30,5.7,$45
2012-09-30,6.06,$38
2012-12-31,5.79,$36
2013-03-31,8.82,$34
2013-06-30,10.03,$35
2013-09-30,9.67,$37
2013-12-31,14.73,$38
2014-03-31,12.98,$41
2014-06-30,11.8,$46
2014-09-30,12.32,$44
2014-12-31,10.9,$44
2015-03-31,12.04,$50
2015-06-30,14.03,$55
2015-09-30,11.26,$48
2015-12-31,7.98,$47
2016-03-31,7.96,$45
2016-06-30,11.16,$39
2016-09-30,16.55,$41
2016-12-31,17.63,$49
2017-03-31,22.04,$37
2017-06-30,24.02,$47
2017-09-30,25.0,$38
2017-12-31,30.37,$39
2018-03-31,31.73,$63
2018-06-30,42.0,$69
2018-09-30,0.0,$65
2018-12-31,0.0,$73
2019-03-31,0.0,$72
2019-06-30,0.0,$81
2019-09-30,0.0,$75
2019-12-31,0.0,$56
2020-03-31,0.0,$64
2020-06-30,0.0,$38
2020-09-30,23.32,$60
2020-12-31,14.52,$61
2021-03-31,28.6,$73
2021-06-30,13.08,$80
2021-09-30,30.29,$81
2021-12-31,16.06,$73
2022-03-31,18.55,$91
2022-07-08,15.9,$91
