Date,PE Ratio,Revenue_Amount(Millions)
2017-03-31,0.0,$61
2017-06-30,175.78,$91
2017-09-30,94.58,$112
2017-12-31,63.87,$166
2018-03-31,35.29,$216
2018-06-30,26.96,$218
2018-09-30,28.75,$235
2018-12-31,14.5,$223
2019-03-31,18.31,$215
2019-06-30,24.48,$244
2019-09-30,30.1,$229
2019-12-31,77.0,$256
2020-03-31,0.0,$193
2020-06-30,0.0,$91
2020-09-30,0.0,$149
2020-12-31,0.0,$148
2021-03-31,0.0,$192
2021-06-30,0.0,$233
2021-09-30,0.0,$289
2021-12-31,14.24,$316
2022-03-31,13.68,$347
2022-07-08,9.97,$347
