Date,PE Ratio,Revenue_Amount(Millions)
2016-06-30,8.12,$103
2016-09-30,9.31,$104
2016-12-31,16.82,$102
2017-03-31,15.56,$106
2017-06-30,25.89,$110
2017-09-30,22.16,$108
2017-12-31,251.15,$184
2018-03-31,774.33,$215
2018-06-30,337.38,$217
2018-09-30,0.0,$210
2018-12-31,0.0,$210
2019-03-31,0.0,$240
2019-06-30,0.0,$248
2019-09-30,0.0,$243
2019-12-31,0.0,$242
2020-03-31,0.0,$207
2020-06-30,0.0,$76
2020-09-30,0.0,$205
2020-12-31,0.0,$206
2021-03-31,0.0,$240
2021-06-30,16.59,$292
2021-09-30,12.72,$282
2021-12-31,9.89,$282
2022-03-31,9.88,$274
2022-07-08,6.74,$274
