Date,PE Ratio,Revenue_Amount(Millions)
2015-06-30,10.43,"$1,196"
2015-09-30,8.64,"$1,379"
2015-12-31,5.5,"$1,427"
2016-03-31,8.24,"$1,265"
2016-06-30,7.15,"$1,377"
2016-09-30,0.0,"$1,383"
2016-12-31,0.0,"$1,338"
2017-03-31,0.0,"$1,295"
2017-06-30,0.0,"$1,322"
2017-09-30,15.02,"$1,440"
2017-12-31,9.38,"$1,361"
2018-03-31,2.91,"$1,404"
2018-06-30,3.12,"$1,371"
2018-09-30,4.09,"$1,371"
2018-12-31,4.2,"$1,410"
2019-03-31,11.11,"$1,415"
2019-06-30,10.01,"$1,425"
2019-09-30,10.06,"$1,325"
2019-12-31,10.53,"$1,106"
2020-03-31,8.19,"$1,319"
2020-06-30,43.0,"$1,203"
2020-09-30,0.0,"$1,204"
2020-12-31,445.04,"$1,317"
2021-03-31,73.48,"$1,510"
2021-06-30,19.73,"$1,617"
2021-09-30,15.09,"$1,790"
2021-12-31,15.16,"$2,038"
2022-03-31,12.05,"$2,525"
2022-07-08,9.35,"$2,525"
