Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,392.26,$186
2010-01-31,932.25,$173
2010-04-30,0.0,$173
2010-07-31,0.0,$181
2010-10-31,0.0,$187
2011-01-31,73.15,$187
2011-04-30,23.56,$176
2011-07-31,25.49,$195
2011-10-31,32.3,$199
2012-01-31,25.73,$212
2012-04-30,18.79,$197
2012-07-31,16.34,$212
2012-10-31,18.28,$202
2013-01-31,18.72,$229
2013-04-30,29.02,$205
2013-07-31,26.42,$222
2013-10-31,17.39,$224
2014-01-31,23.38,$256
2014-04-30,13.27,$257
2014-07-31,20.98,$277
2014-10-31,32.91,$283
2015-01-31,50.36,$312
2015-04-30,1564.7,$270
2015-07-31,593.17,$296
2015-10-31,0.0,$284
2016-01-31,88.81,$281
2016-04-30,0.0,$245
2016-07-31,0.0,$262
2016-10-31,0.0,$259
2017-01-31,0.0,$296
2017-04-30,0.0,$261
2017-07-31,0.0,$275
2017-10-31,0.0,$281
2018-01-31,0.0,$319
2018-04-30,126.16,$289
2018-07-31,38.12,$306
2018-10-31,27.37,$304
2019-01-31,24.64,$330
2019-04-30,29.3,$315
2019-07-31,33.5,$324
2019-10-31,30.42,$325
2020-01-31,70.35,$-118
2020-04-30,70.23,$186
2020-07-31,95.28,$204
2020-10-31,137.32,$215
2021-01-31,0.0,$225
2021-04-30,0.0,$201
2021-07-31,0.0,$215
2021-10-31,0.0,$225
2022-01-31,0.0,$234
2022-04-30,0.0,$218
2022-07-08,0.0,$218
