Date,PE Ratio,Revenue_Amount(Millions)
2011-09-30,0.0,$0
2011-12-31,0.0,$0
2012-03-31,0.0,$0
2012-06-30,0.0,$0
2012-09-30,0.0,$0
2012-12-31,0.0,$0
2013-03-31,0.0,$30
2013-06-30,0.0,$25
2013-09-30,0.0,$38
2013-12-31,0.0,$0
2014-03-31,0.0,$38
2014-06-30,0.0,$22
2014-09-30,0.0,$33
2014-12-31,0.0,$92
2015-03-31,0.0,$20
2015-06-30,0.0,$23
2015-09-30,0.0,$36
2015-12-31,0.0,$85
2016-03-31,0.0,$24
2016-06-30,0.0,$29
2016-09-30,0.0,$38
2016-12-31,0.0,$82
2017-03-31,0.0,$14
2017-06-30,0.0,$19
2017-09-30,0.0,$36
2017-12-31,0.0,$80
2018-03-31,3.33,$41
2018-06-30,12.1,$61
2018-09-30,7.58,$74
2018-12-31,5.1,$111
2019-03-31,4.16,$45
2019-06-30,5.33,$41
2019-09-30,11.22,$47
2019-12-31,9.45,$102
2020-03-31,9.45,$35
2020-06-30,11.07,$80
2020-09-30,7.03,$112
2020-12-31,9.66,$133
2021-03-31,8.98,$93
2021-06-30,12.52,$79
2021-09-30,16.86,$85
2021-12-31,22.95,$109
2022-03-31,266.13,$47
2022-07-08,170.13,$47
