Date,PE Ratio,Revenue_Amount(Millions)
2013-12-31,29.25,$49
2014-03-31,26.64,$50
2014-06-30,19.77,$53
2014-09-30,16.92,$57
2014-12-31,10.61,$61
2015-03-31,10.9,$65
2015-06-30,40.08,$66
2015-09-30,20.34,$71
2015-12-31,0.0,$69
2016-03-31,0.0,$66
2016-06-30,0.0,$64
2016-09-30,0.0,$61
2016-12-31,28.22,$73
2017-03-31,106.22,$66
2017-06-30,282.96,$67
2017-09-30,63.94,$71
2017-12-31,57.18,$72
2018-03-31,0.0,$77
2018-06-30,0.0,$167
2018-09-30,0.0,$169
2018-12-31,0.0,$172
2019-03-31,0.0,$171
2019-06-30,0.0,$174
2019-09-30,573.33,$176
2019-12-31,0.0,$178
2020-03-31,0.0,$179
2020-06-30,0.0,$169
2020-09-30,0.0,$162
2020-12-31,0.0,$158
2021-03-31,0.0,$158
2021-06-30,0.0,$157
2021-09-30,0.0,$159
2021-12-31,0.0,$160
2022-03-31,0.0,$163
2022-07-08,0.0,$163
