Date,PE Ratio,Revenue_Amount(Millions)
2018-01-31,0.0,$77
2018-04-30,0.0,$84
2018-07-31,0.0,$95
2018-10-31,0.0,$106
2019-01-31,0.0,$115
2019-04-30,0.0,$125
2019-07-31,0.0,$140
2019-10-31,0.0,$153
2020-01-31,0.0,$167
2020-04-30,0.0,$183
2020-07-31,0.0,$200
2020-10-31,0.0,$217
2021-01-31,0.0,$235
2021-04-30,0.0,$251
2021-07-31,0.0,$316
2021-10-31,0.0,$351
2022-01-31,0.0,$383
2022-04-30,0.0,$415
2022-07-08,0.0,$415
