Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,23.49,$390
2010-01-31,20.68,$479
2010-04-30,18.39,$401
2010-07-31,15.16,$364
2010-10-31,16.22,$465
2011-01-31,16.5,$560
2011-04-30,16.02,$482
2011-07-31,19.62,$471
2011-10-31,19.58,$617
2012-01-31,17.86,$723
2012-04-30,20.6,$600
2012-07-31,16.19,$544
2012-10-31,12.19,$664
2013-01-31,13.55,$797
2013-04-30,13.62,$591
2013-07-31,15.3,$575
2013-10-31,16.69,$666
2014-01-31,16.52,$793
2014-04-30,18.76,$629
2014-07-31,20.28,$615
2014-10-31,20.23,$723
2015-01-31,17.34,$893
2015-04-30,17.11,$661
2015-07-31,15.89,$656
2015-10-31,14.64,$774
2016-01-31,15.38,$932
2016-04-30,15.79,$649
2016-07-31,14.52,$626
2016-10-31,11.55,$711
2017-01-31,12.26,$36
2017-04-30,11.95,$643
2017-07-31,9.09,$617
2017-10-31,0.0,$717
2018-01-31,0.0,$151
2018-04-30,0.0,$486
2018-07-31,0.0,$487
2018-10-31,12.19,$540
2019-01-31,0.0,$675
2019-04-30,0.0,$496
2019-07-31,0.0,$487
2019-10-31,0.0,$537
2020-01-31,9.38,$678
2020-04-30,0.0,$279
2020-07-31,0.0,$391
2020-10-31,0.0,$479
2021-01-31,0.0,$637
2021-04-30,8.36,$539
2021-07-31,7.12,$555
2021-10-31,6.18,$601
2022-01-31,8.03,$728
2022-04-30,7.97,$521
2022-07-08,6.44,$521
