Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,10.38,$84
2010-03-31,11.46,$83
2010-06-30,9.71,$85
2010-09-30,9.42,$86
2010-12-31,10.38,$84
2011-03-31,8.88,$81
2011-06-30,9.17,$93
2011-09-30,8.4,$94
2011-12-31,10.19,$93
2012-03-31,10.65,$91
2012-06-30,9.94,$94
2012-09-30,10.85,$97
2012-12-31,10.85,$98
2013-03-31,11.74,$94
2013-06-30,12.4,$91
2013-09-30,13.29,$94
2013-12-31,16.29,$87
2014-03-31,15.81,$92
2014-06-30,14.42,$94
2014-09-30,13.49,$95
2014-12-31,14.18,$95
2015-03-31,13.27,$92
2015-06-30,14.21,$94
2015-09-30,13.74,$97
2015-12-31,15.49,$101
2016-03-31,14.87,$108
2016-06-30,16.11,$110
2016-09-30,18.91,$111
2016-12-31,23.15,$112
2017-03-31,20.54,$114
2017-06-30,23.22,$133
2017-09-30,22.42,$141
2017-12-31,16.03,$144
2018-03-31,15.01,$146
2018-06-30,14.37,$148
2018-09-30,14.37,$147
2018-12-31,16.43,$147
2019-03-31,16.85,$148
2019-06-30,18.67,$155
2019-09-30,18.04,$156
2019-12-31,20.61,$157
2020-03-31,17.42,$156
2020-06-30,18.16,$150
2020-09-30,17.23,$157
2020-12-31,19.59,$155
2021-03-31,22.69,$156
2021-06-30,21.08,$155
2021-09-30,18.97,$160
2021-12-31,21.13,$163
2022-03-31,20.67,$163
2022-07-08,18.98,$163
