Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,17.32,$134
2010-01-31,18.34,$171
2010-04-30,12.56,$216
2010-07-31,7.67,$257
2010-10-31,8.8,$178
2011-01-31,8.05,$163
2011-04-30,8.94,$131
2011-07-31,8.62,$140
2011-10-31,12.51,$113
2012-01-31,13.57,$99
2012-04-30,15.41,$100
2012-07-31,14.14,$113
2012-10-31,14.28,$91
2013-01-31,16.88,$75
2013-04-30,17.68,$70
2013-07-31,21.72,$84
2013-10-31,26.55,$83
2014-01-31,22.5,$85
2014-04-30,20.55,$89
2014-07-31,19.09,$89
2014-10-31,21.08,$76
2015-01-31,16.83,$82
2015-04-30,15.06,$72
2015-07-31,16.65,$77
2015-10-31,16.88,$64
2016-01-31,18.73,$70
2016-04-30,0.0,$124
2016-07-31,0.0,$152
2016-10-31,0.0,$136
2017-01-31,0.0,$139
2017-04-30,25.65,$128
2017-07-31,24.72,$148
2017-10-31,28.01,$122
2018-01-31,18.43,$134
2018-04-30,22.98,$148
2018-07-31,25.31,$167
2018-10-31,18.04,$161
2019-01-31,21.16,$164
2019-04-30,20.58,$170
2019-07-31,27.66,$176
2019-10-31,29.16,$170
2020-01-31,28.72,$162
2020-04-30,36.24,$135
2020-07-31,56.64,$150
2020-10-31,0.0,$135
2021-01-31,0.0,$161
2021-04-30,0.0,$139
2021-07-31,0.0,$146
2021-10-31,426.56,$117
2022-01-31,0.0,$120
2022-04-30,0.0,$122
2022-07-08,0.0,$122
