Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,38.42,$16
2010-03-31,0.0,$30
2010-06-30,0.0,$22
2010-09-30,0.0,$23
2010-12-31,0.0,$33
2011-03-31,38.07,$50
2011-06-30,21.91,$30
2011-09-30,10.78,$31
2011-12-31,13.12,$40
2012-03-31,11.47,$67
2012-06-30,13.23,$30
2012-09-30,9.78,$42
2012-12-31,10.92,$57
2013-03-31,21.78,$63
2013-06-30,22.48,$31
2013-09-30,62.34,$21
2013-12-31,0.0,$68
2014-03-31,0.0,$77
2014-06-30,0.0,$54
2014-09-30,0.0,$54
2014-12-31,0.0,$51
2015-03-31,0.0,$74
2015-06-30,0.0,$43
2015-09-30,0.0,$62
2015-12-31,0.0,$55
2016-03-31,0.0,$47
2016-06-30,0.0,$28
2016-09-30,0.0,$28
2016-12-31,0.0,$34
2017-03-31,0.0,$42
2017-06-30,0.0,$32
2017-09-30,0.0,$45
2017-12-31,0.0,$37
2018-03-31,0.0,$50
2018-06-30,0.0,$36
2018-09-30,0.0,$40
2018-12-31,0.0,$28
2019-03-31,0.0,$51
2019-06-30,0.0,$24
2019-09-30,0.0,$37
2019-12-31,0.0,$34
2020-03-31,0.0,$39
2020-06-30,0.0,$29
2020-09-30,0.0,$9
2020-12-31,0.0,$9
2021-03-31,0.0,$12
2021-06-30,0.0,$0
2021-09-30,0.0,$2
2021-12-31,0.0,$11
2022-03-31,0.0,$18
2022-07-08,0.0,$18
