Date,PE Ratio,Revenue_Amount(Millions)
2011-09-30,33.46,$113
2011-12-31,0.0,$119
2012-03-31,269.25,$105
2012-06-30,283.97,$103
2012-09-30,346.61,$105
2012-12-31,70.24,$114
2013-03-31,64.23,$109
2013-06-30,61.32,$93
2013-09-30,101.33,$99
2013-12-31,458.06,$100
2014-03-31,517.58,$104
2014-06-30,288.84,$108
2014-09-30,278.02,$108
2014-12-31,62.41,$123
2015-03-31,74.22,$109
2015-06-30,89.6,$109
2015-09-30,110.17,$104
2015-12-31,265.91,$121
2016-03-31,260.36,$132
2016-06-30,222.51,$151
2016-09-30,126.18,$172
2016-12-31,81.65,$155
2017-03-31,81.55,$173
2017-06-30,88.94,$164
2017-09-30,93.34,$172
2017-12-31,72.68,$167
2018-03-31,56.96,$173
2018-06-30,58.97,$161
2018-09-30,52.47,$171
2018-12-31,90.57,$148
2019-03-31,97.16,$180
2019-06-30,103.36,$171
2019-09-30,84.0,$236
2019-12-31,55.28,$258
2020-03-31,101.76,$241
2020-06-30,122.63,$195
2020-09-30,98.93,$280
2020-12-31,72.35,$305
2021-03-31,39.61,$309
2021-06-30,40.51,$347
2021-09-30,35.75,$316
2021-12-31,35.76,$328
2022-03-31,40.81,$339
2022-07-08,34.06,$339
