Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,19.79,$388
2010-03-31,20.34,$389
2010-06-30,16.73,$477
2010-09-30,23.82,$459
2010-12-31,26.79,$506
2011-03-31,23.26,$480
2011-06-30,25.71,$552
2011-09-30,17.15,$575
2011-12-31,17.62,$539
2012-03-31,17.89,$530
2012-06-30,15.44,$683
2012-09-30,16.49,$615
2012-12-31,16.01,$601
2013-03-31,15.34,$623
2013-06-30,12.88,$566
2013-09-30,10.21,$521
2013-12-31,10.26,$492
2014-03-31,14.83,$534
2014-06-30,15.16,$522
2014-09-30,17.49,$466
2014-12-31,15.67,$491
2015-03-31,12.41,$388
2015-06-30,10.49,$484
2015-09-30,11.55,$445
2015-12-31,17.86,$411
2016-03-31,20.58,$392
2016-06-30,25.51,$490
2016-09-30,22.94,$504
2016-12-31,21.78,$554
2017-03-31,22.52,$519
2017-06-30,20.98,$505
2017-09-30,30.45,$559
2017-12-31,30.54,$575
2018-03-31,24.67,$519
2018-06-30,22.87,$639
2018-09-30,23.47,$543
2018-12-31,20.0,$565
2019-03-31,21.63,$504
2019-06-30,21.15,$494
2019-09-30,20.5,$473
2019-12-31,22.9,$472
2020-03-31,22.29,$392
2020-06-30,28.73,$458
2020-09-30,48.41,$453
2020-12-31,74.07,$514
2021-03-31,69.93,$528
2021-06-30,53.65,$588
2021-09-30,42.71,$662
2021-12-31,23.69,"$1,084"
2022-03-31,18.1,"$2,020"
2022-07-08,18.8,"$2,020"
