Date,PE Ratio,Revenue_Amount(Millions)
2016-06-30,17.15,$181
2016-09-30,16.96,$187
2016-12-31,18.87,$248
2017-03-31,18.94,$257
2017-06-30,16.28,$217
2017-09-30,16.71,$242
2017-12-31,16.25,$259
2018-03-31,15.59,$245
2018-06-30,19.03,$220
2018-09-30,16.07,$275
2018-12-31,14.74,$298
2019-03-31,17.63,$291
2019-06-30,15.92,$250
2019-09-30,16.95,$273
2019-12-31,17.92,$334
2020-03-31,17.78,$303
2020-06-30,18.81,$211
2020-09-30,18.75,$276
2020-12-31,16.31,$538
2021-03-31,14.29,$501
2021-06-30,15.73,$373
2021-09-30,15.0,$537
2021-12-31,14.89,$889
2022-03-31,13.61,$471
2022-07-08,12.52,$471
