Date,PE Ratio,Revenue_Amount(Millions)
2015-06-30,17.67,$510
2015-09-30,12.72,$423
2015-12-31,14.06,$455
2016-03-31,16.57,$438
2016-06-30,27.05,$532
2016-09-30,31.51,$442
2016-12-31,37.44,$484
2017-03-31,33.32,$533
2017-06-30,39.89,$617
2017-09-30,45.89,$544
2017-12-31,72.07,$606
2018-03-31,82.12,$628
2018-06-30,67.56,$685
2018-09-30,92.96,$552
2018-12-31,31.82,$623
2019-03-31,38.29,$618
2019-06-30,60.91,$726
2019-09-30,50.7,$665
2019-12-31,67.02,$721
2020-03-31,74.21,$761
2020-06-30,66.04,$947
2020-09-30,54.56,$846
2020-12-31,58.14,$911
2021-03-31,35.46,"$1,053"
2021-06-30,34.99,"$1,188"
2021-09-30,41.98,"$1,025"
2021-12-31,39.52,"$1,217"
2022-03-31,40.18,"$1,273"
2022-07-08,40.51,"$1,273"
