Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,14.83,$81
2010-01-31,16.83,$67
2010-04-30,16.99,$109
2010-07-31,16.01,$115
2010-10-31,14.42,$107
2011-01-31,15.56,$91
2011-04-30,16.45,$119
2011-07-31,20.74,$165
2011-10-31,24.75,$147
2012-01-31,29.66,$117
2012-04-30,30.87,$139
2012-07-31,23.12,$153
2012-10-31,17.24,$142
2013-01-31,18.68,$139
2013-04-30,21.64,$166
2013-07-31,19.85,$195
2013-10-31,22.07,$191
2014-01-31,21.79,$168
2014-04-30,18.17,$195
2014-07-31,14.49,$219
2014-10-31,25.34,$201
2015-01-31,20.54,$195
2015-04-30,25.08,$222
2015-07-31,37.87,$232
2015-10-31,29.16,$208
2016-01-31,28.73,$205
2016-04-30,30.44,$220
2016-07-31,30.87,$263
2016-10-31,24.59,$248
2017-01-31,24.08,$227
2017-04-30,26.33,$270
2017-07-31,33.02,$302
2017-10-31,31.94,$277
2018-01-31,36.31,$248
2018-04-30,38.09,$264
2018-07-31,34.59,$296
2018-10-31,49.56,$280
2019-01-31,45.75,$258
2019-04-30,50.0,$286
2019-07-31,48.86,$359
2019-10-31,39.2,$292
2020-01-31,41.19,$273
2020-04-30,84.1,$281
2020-07-31,0.0,$270
2020-10-31,0.0,$234
2021-01-31,0.0,$221
2021-04-30,292.25,$277
2021-07-31,133.64,$285
2021-10-31,0.0,$273
2022-01-31,0.0,$274
2022-04-30,0.0,$331
2022-07-08,0.0,$331
