Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,5.0,$849
2010-03-31,6.95,$735
2010-06-30,4.7,$729
2010-09-30,6.1,$776
2010-12-31,19.66,$735
2011-03-31,16.34,$913
2011-06-30,17.55,$979
2011-09-30,12.58,$996
2011-12-31,15.41,$775
2012-03-31,14.29,$941
2012-06-30,10.58,$936
2012-09-30,14.44,$945
2012-12-31,13.98,$756
2013-03-31,22.31,$951
2013-06-30,33.4,$970
2013-09-30,28.51,$982
2013-12-31,26.77,$876
2014-03-31,86.81,$950
2014-06-30,172.27,$859
2014-09-30,315.63,$873
2014-12-31,0.0,$881
2015-03-31,0.0,$776
2015-06-30,0.0,$760
2015-09-30,0.0,$759
2015-12-31,0.0,$766
2016-03-31,0.0,$722
2016-06-30,895.2,$740
2016-09-30,97.41,$756
2016-12-31,57.51,$804
2017-03-31,36.02,$788
2017-06-30,37.99,$806
2017-09-30,50.9,$850
2017-12-31,242.78,$903
2018-03-31,1139.48,$879
2018-06-30,0.0,$850
2018-09-30,0.0,$852
2018-12-31,0.0,$908
2019-03-31,0.0,$905
2019-06-30,51.02,$914
2019-09-30,61.39,$928
2019-12-31,160.11,$936
2020-03-31,163.35,$873
2020-06-30,134.71,$826
2020-09-30,0.0,$971
2020-12-31,214.61,"$1,022"
2021-03-31,141.99,$978
2021-06-30,101.24,"$1,049"
2021-09-30,39.2,"$1,076"
2021-12-31,31.47,"$1,098"
2022-03-31,20.53,"$1,074"
2022-07-08,18.02,"$1,074"
