Date,PE Ratio,Revenue_Amount(Millions)
2016-06-30,0.0,$242
2016-09-30,464.11,$258
2016-12-31,168.04,$265
2017-03-31,0.0,$256
2017-06-30,0.0,$223
2017-09-30,0.0,$243
2017-12-31,33.49,$405
2018-03-31,26.36,$299
2018-06-30,15.56,$301
2018-09-30,13.85,$354
2018-12-31,33.88,$374
2019-03-31,257.0,$433
2019-06-30,0.0,$405
2019-09-30,0.0,$450
2019-12-31,0.0,$458
2020-03-31,50.48,$403
2020-06-30,46.8,$368
2020-09-30,37.75,$452
2020-12-31,39.17,$479
2021-03-31,19.39,$420
2021-06-30,16.24,$392
2021-09-30,15.85,$448
2021-12-31,21.32,$447
2022-03-31,39.67,$395
2022-07-08,32.58,$395
