Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,9.7,"$49,181"
2010-03-31,7.83,"$46,633"
2010-06-30,7.49,"$54,033"
2010-09-30,7.28,"$53,769"
2010-12-31,7.19,"$63,403"
2011-03-31,8.04,"$67,878"
2011-06-30,10.09,"$67,878"
2011-09-30,8.5,"$82,783"
2011-12-31,8.95,"$80,745"
2012-03-31,9.79,"$83,473"
2012-09-30,7.56,"$87,264"
2013-03-31,7.57,"$86,064"
2013-09-30,6.81,"$94,408"
2014-03-31,6.86,"$86,483"
2014-09-30,8.31,"$97,534"
2015-03-31,9.45,"$66,885"
2015-09-30,8.07,"$68,354"
2016-03-31,22.75,"$53,948"
2016-09-30,0.0,"$61,706"
2017-03-31,0.0,"$71,665"
2017-09-30,0.0,"$72,221"
2018-03-31,27.54,"$85,359"
2018-09-30,18.62,"$88,363"
2019-03-31,13.47,"$87,592"
2019-09-30,10.32,"$88,147"
2020-03-31,15.69,"$72,954"
2020-09-30,7.77,"$71,884"
2021-03-31,6.63,"$85,162"
2021-06-30,10.75,"$85,162"
2021-09-30,6.16,"$105,709"
2022-03-31,11.68,"$122,828"
2022-07-08,10.88,"$122,828"
