Date,PE Ratio,Revenue_Amount(Millions)
2009-11-30,9.84,$229
2010-02-28,10.79,$271
2010-05-31,9.29,$222
2010-08-31,7.63,$190
2010-11-30,8.0,$235
2011-02-28,7.71,$275
2011-05-31,9.95,$242
2011-08-31,11.18,$244
2011-11-30,10.26,$290
2012-02-29,13.23,$304
2012-05-31,8.19,$275
2012-08-31,8.78,$273
2012-11-30,11.1,$329
2013-02-28,9.36,$360
2013-05-31,19.0,$326
2013-08-31,19.66,$320
2013-11-30,19.25,$354
2014-02-28,15.5,$396
2014-05-31,14.05,$372
2014-08-31,13.66,$357
2014-11-30,13.42,$379
2015-02-28,11.48,$438
2015-05-31,15.87,$403
2015-08-31,8.72,$610
2015-11-30,7.21,$546
2016-02-29,6.9,$450
2016-05-31,6.66,$303
2016-08-31,15.27,$240
2016-11-30,198.88,$254
2017-02-28,0.0,$307
2017-05-31,0.0,$275
2017-08-31,0.0,$263
2017-11-30,0.0,$361
2018-02-28,68.25,$436
2018-05-31,18.06,$443
2018-08-31,15.27,$341
2018-11-30,11.03,$356
2019-02-28,14.51,$384
2019-05-31,32.95,$281
2019-08-31,0.0,$241
2019-11-30,0.0,$312
2020-02-29,0.0,$346
2020-05-31,120.04,$453
2020-08-31,42.27,$293
2020-11-30,28.47,$347
2021-02-28,27.72,$359
2021-05-31,870.72,$350
2021-08-31,515.37,$332
2021-11-30,0.0,$391
2022-02-28,119.37,$477
2022-07-08,142.11,$477
