Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,"$2,555"
2010-03-31,13.17,"$2,673"
2010-06-30,9.19,"$2,972"
2010-09-30,9.65,"$3,013"
2010-12-31,11.72,"$3,434"
2011-03-31,11.8,"$3,925"
2011-06-30,10.42,"$4,338"
2011-09-30,6.53,"$4,328"
2011-12-31,6.61,"$4,297"
2012-03-31,7.94,"$4,536"
2012-06-30,8.88,"$3,972"
2012-09-30,11.69,"$4,179"
2012-12-31,13.53,"$3,877"
2013-03-31,14.01,"$3,946"
2013-06-30,11.23,"$4,268"
2013-09-30,10.85,"$3,900"
2013-12-31,13.4,"$2,324"
2014-03-31,16.44,"$3,675"
2014-06-30,27.97,"$3,289"
2014-09-30,0.0,"$3,441"
2014-12-31,0.0,"$1,067"
2015-03-31,0.0,"$1,630"
2015-06-30,0.0,"$2,246"
2015-09-30,0.0,"$1,526"
2015-12-31,0.0,"$1,487"
2016-03-31,0.0,"$1,083"
2016-06-30,0.0,"$1,382"
2016-09-30,0.0,"$1,438"
2016-12-31,0.0,"$1,451"
2017-03-31,0.0,"$1,878"
2017-06-30,0.0,"$1,384"
2017-09-30,23.97,"$1,575"
2017-12-31,11.34,"$1,586"
2018-03-31,10.97,"$1,747"
2018-06-30,19.34,"$1,929"
2018-09-30,19.4,"$1,983"
2018-12-31,246.05,"$2,105"
2019-03-31,0.0,"$1,657"
2019-06-30,0.0,"$1,618"
2019-09-30,0.0,"$1,500"
2019-12-31,0.0,"$1,778"
2020-03-31,0.0,"$1,279"
2020-06-30,0.0,$596
2020-09-30,0.0,"$1,144"
2020-12-31,0.0,"$1,289"
2021-03-31,0.0,"$2,092"
2021-06-30,12.02,"$1,782"
2021-09-30,14.15,"$1,651"
2021-12-31,10.31,"$2,403"
2022-03-31,5.89,"$3,828"
2022-07-08,4.98,"$3,828"
