Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,19.88,$62
2010-03-31,18.38,$66
2010-06-30,17.37,$72
2010-09-30,18.22,$74
2010-12-31,16.6,$85
2011-03-31,18.49,$84
2011-06-30,17.47,$92
2011-09-30,12.52,$90
2011-12-31,16.0,$93
2012-03-31,15.5,$103
2012-06-30,16.53,$93
2012-09-30,15.57,$92
2012-12-31,18.17,$89
2013-03-31,21.78,$92
2013-06-30,21.8,$106
2013-09-30,26.24,$101
2013-12-31,23.98,$92
2014-03-31,20.14,$110
2014-06-30,22.54,$110
2014-09-30,18.41,$110
2014-12-31,19.46,$105
2015-03-31,19.63,$99
2015-06-30,19.87,$104
2015-09-30,19.3,$104
2015-12-31,23.63,$99
2016-03-31,24.03,$100
2016-06-30,25.49,$96
2016-09-30,22.68,$91
2016-12-31,28.1,$94
2017-03-31,30.21,$93
2017-06-30,23.31,$98
2017-09-30,31.6,$94
2017-12-31,26.82,$95
2018-03-31,21.47,$97
2018-06-30,23.98,$112
2018-09-30,21.87,$103
2018-12-31,19.99,$103
2019-03-31,22.33,$97
2019-06-30,21.54,$108
2019-09-30,23.47,$99
2019-12-31,26.15,$94
2020-03-31,23.02,$92
2020-06-30,26.76,$86
2020-09-30,27.7,$89
2020-12-31,32.55,$83
2021-03-31,31.12,$89
2021-06-30,31.02,$93
2021-09-30,30.71,$102
2021-12-31,38.68,$94
2022-03-31,31.03,$102
2022-07-08,23.92,$102
