Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,27.04,$314
2010-03-31,25.59,$335
2010-06-30,29.41,$348
2010-09-30,29.69,$363
2010-12-31,33.86,$393
2011-03-31,35.9,$398
2011-06-30,35.79,$410
2011-09-30,32.03,$421
2011-12-31,28.97,$447
2012-03-31,29.87,$460
2012-06-30,31.07,$469
2012-09-30,29.96,$480
2012-12-31,30.29,$504
2013-03-31,33.39,$514
2013-06-30,33.57,$527
2013-09-30,33.35,$535
2013-12-31,32.63,$568
2014-03-31,31.39,$570
2014-06-30,32.18,$641
2014-09-30,31.33,$668
2014-12-31,34.68,$677
2015-03-31,37.55,$663
2015-06-30,38.37,$716
2015-09-30,46.42,$719
2015-12-31,42.46,$888
2016-03-31,45.89,$874
2016-06-30,41.98,$892
2016-09-30,29.36,$890
2016-12-31,37.22,$906
2017-03-31,43.4,$892
2017-06-30,0.0,$918
2017-09-30,0.0,$883
2017-12-31,261.5,$888
2018-03-31,0.0,$895
2018-06-30,33.65,$883
2018-09-30,33.92,$855
2018-12-31,0.0,$853
2019-03-31,0.0,$830
2019-06-30,0.0,$846
2019-09-30,0.0,$833
2019-12-31,0.0,$800
2020-03-31,0.0,$785
2020-06-30,0.0,$598
2020-09-30,0.0,$636
2020-12-31,0.0,$656
2021-03-31,0.0,$668
2021-06-30,298.13,$673
2021-09-30,165.78,$649
2021-12-31,0.0,$657
2022-03-31,0.0,$664
2022-07-08,0.0,$664
