Date,PE Ratio,Revenue_Amount(Millions)
2017-09-30,30.32,"$2,964"
2017-12-31,46.61,"$3,174"
2018-03-31,60.46,"$3,090"
2018-06-30,63.9,"$3,579"
2018-09-30,0.0,"$3,390"
2018-12-31,22.04,"$3,344"
2019-03-31,0.0,"$2,719"
2019-06-30,0.0,"$2,711"
2019-09-30,0.0,"$2,567"
2019-12-31,0.0,"$2,436"
2020-03-31,0.0,"$2,381"
2020-06-30,0.0,"$2,148"
2020-09-30,0.0,"$2,365"
2020-12-31,0.0,"$2,392"
2021-03-31,0.0,"$2,870"
2021-06-30,16.08,"$2,833"
2021-09-30,11.32,"$3,109"
2021-12-31,26.88,"$3,340"
2022-03-31,23.84,"$3,293"
2022-07-08,11.89,"$3,293"
