Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,18.53,$174
2010-03-31,18.5,$174
2010-06-30,17.29,$200
2010-09-30,17.34,$198
2010-12-31,17.91,$193
2011-03-31,13.26,$195
2011-06-30,15.55,$213
2011-09-30,10.9,$219
2011-12-31,13.71,$214
2012-03-31,13.57,$228
2012-06-30,12.28,$240
2012-09-30,10.3,$238
2012-12-31,11.82,$232
2013-03-31,13.3,$234
2013-06-30,15.41,$242
2013-09-30,16.72,$244
2013-12-31,17.14,$230
2014-03-31,19.97,$245
2014-06-30,17.92,$264
2014-09-30,15.29,$265
2014-12-31,19.74,$276
2015-03-31,20.49,$274
2015-06-30,17.76,$289
2015-09-30,15.48,$289
2015-12-31,17.13,$281
2016-03-31,15.77,$284
2016-06-30,18.08,$305
2016-09-30,18.65,$307
2016-12-31,22.27,$290
2017-03-31,16.52,$296
2017-06-30,18.24,$306
2017-09-30,20.73,$305
2017-12-31,15.5,$321
2018-03-31,16.63,$303
2018-06-30,19.8,$324
2018-09-30,20.25,$333
2018-12-31,19.82,$378
2019-03-31,22.27,$341
2019-06-30,21.04,$367
2019-09-30,23.35,$374
2019-12-31,25.09,$397
2020-03-31,20.26,$358
2020-06-30,19.4,$354
2020-09-30,18.91,$360
2020-12-31,25.58,$434
2021-03-31,26.37,$378
2021-06-30,24.0,$393
2021-09-30,23.58,$394
2021-12-31,27.41,$388
2022-03-31,25.34,$413
2022-07-08,25.41,$413
