Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,6.18,$17
2010-03-31,10.15,$13
2010-06-30,3.3,$15
2010-09-30,8.76,$16
2010-12-31,8.27,$17
2011-03-31,16.35,$19
2011-06-30,13.12,$21
2011-09-30,4.69,$19
2011-12-31,5.77,$21
2012-03-31,4.77,$22
2012-06-30,4.93,$24
2012-09-30,5.18,$24
2012-12-31,4.24,$27
2013-03-31,4.5,$31
2013-06-30,4.84,$35
2013-09-30,3.81,$41
2013-12-31,4.38,$33
2014-03-31,3.72,$36
2014-06-30,4.77,$34
2014-09-30,5.69,$37
2014-12-31,6.35,$37
2015-03-31,5.99,$32
2015-06-30,6.24,$38
2015-09-30,6.98,$47
2015-12-31,10.36,$39
2016-03-31,13.33,$39
2016-06-30,11.71,$44
2016-09-30,8.06,$45
2016-12-31,8.77,$47
2017-03-31,13.6,$46
2017-06-30,8.61,$48
2017-09-30,8.69,$46
2017-12-31,8.66,$50
2018-03-31,7.14,$49
2018-06-30,6.52,$50
2018-09-30,7.1,$53
2018-12-31,9.0,$57
2019-03-31,6.32,$59
2019-06-30,7.05,$69
2019-09-30,8.82,$69
2019-12-31,6.19,$71
2020-03-31,7.33,$74
2020-06-30,9.67,$68
2020-09-30,8.94,$70
2020-12-31,6.29,$75
2021-03-31,5.06,$69
2021-06-30,5.32,$70
2021-09-30,5.65,$70
2021-12-31,10.94,$72
2022-03-31,20.6,$65
2022-07-08,16.8,$65
