Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,7.49,$61
2010-03-31,8.26,$58
2010-06-30,7.81,$75
2010-09-30,11.57,$70
2010-12-31,15.32,$71
2011-03-31,16.9,$82
2011-06-30,15.38,$89
2011-09-30,13.58,$88
2011-12-31,14.79,$84
2012-03-31,13.96,$83
2012-06-30,16.01,$90
2012-09-30,17.39,$87
2012-12-31,20.26,$86
2013-03-31,20.48,$88
2013-06-30,19.48,$95
2013-09-30,21.37,$87
2013-12-31,18.56,$82
2014-03-31,18.42,$85
2014-06-30,17.68,$98
2014-09-30,16.47,$89
2014-12-31,20.17,$84
2015-03-31,18.15,$93
2015-06-30,18.59,$101
2015-09-30,18.29,$95
2015-12-31,19.28,$88
2016-03-31,18.65,$130
2016-06-30,21.43,$131
2016-09-30,20.05,$121
2016-12-31,22.01,$112
2017-03-31,20.74,$119
2017-06-30,21.31,$134
2017-09-30,21.0,$125
2017-12-31,10.57,$118
2018-03-31,0.0,$127
2018-06-30,0.0,$150
2018-09-30,0.0,$145
2018-12-31,0.0,$128
2019-03-31,15.25,$133
2019-06-30,17.54,$147
2019-09-30,16.04,$140
2019-12-31,17.11,$120
2020-03-31,12.87,$132
2020-06-30,14.45,$143
2020-09-30,14.3,$148
2020-12-31,14.8,$143
2021-03-31,17.02,$163
2021-06-30,14.88,$181
2021-09-30,15.24,$183
2021-12-31,16.53,$187
2022-03-31,18.74,$223
2022-07-08,14.08,$223
