Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$11
2010-03-31,0.0,$24
2010-06-30,0.0,$32
2010-09-30,212.39,$24
2010-12-31,41.89,$21
2011-03-31,42.2,$27
2011-06-30,51.66,$29
2011-09-30,26.29,$22
2011-12-31,19.06,$28
2012-03-31,20.65,$38
2012-06-30,18.41,$38
2012-09-30,16.02,$38
2012-12-31,23.23,$34
2013-03-31,30.03,$44
2013-06-30,34.67,$42
2013-09-30,41.7,$42
2013-12-31,39.37,$40
2014-03-31,28.16,$48
2014-06-30,27.31,$48
2014-09-30,26.06,$38
2014-12-31,29.33,$37
2015-03-31,26.48,$51
2015-06-30,16.81,$59
2015-09-30,17.1,$47
2015-12-31,13.0,$50
2016-03-31,15.64,$64
2016-06-30,17.14,$65
2016-09-30,17.05,$55
2016-12-31,26.54,$57
2017-03-31,18.8,$71
2017-06-30,24.63,$71
2017-09-30,24.53,$59
2017-12-31,19.64,$66
2018-03-31,19.33,$78
2018-06-30,21.91,$87
2018-09-30,25.48,$72
2018-12-31,18.08,$62
2019-03-31,14.53,$83
2019-06-30,16.58,$89
2019-09-30,14.97,$72
2019-12-31,16.22,$48
2020-03-31,10.45,$59
2020-06-30,26.01,$41
2020-09-30,32.1,$69
2020-12-31,24.27,$71
2021-03-31,22.55,$78
2021-06-30,18.36,$67
2021-09-30,14.81,$76
2021-12-31,14.24,$77
2022-03-31,13.77,$77
2022-07-08,10.95,$77
