Date,PE Ratio,Revenue_Amount(Millions)
2015-03-31,19.86,$270
2015-06-30,22.46,$241
2015-09-30,45.38,$144
2015-12-31,39.52,$160
2016-03-31,0.0,$136
2016-06-30,37.87,$370
2016-09-30,15.66,$335
2016-12-31,12.49,$413
2017-03-31,22.55,$244
2017-06-30,19.5,$572
2017-09-30,26.79,$288
2017-12-31,26.96,$375
2018-03-31,12.25,$266
2018-06-30,24.13,$204
2018-09-30,35.72,$241
2018-12-31,70.59,$247
2019-03-31,68.48,$477
2019-06-30,32.11,$385
2019-09-30,27.9,$466
2019-12-31,30.48,$437
2020-03-31,75.47,$13
2020-06-30,74.39,$603
2020-09-30,70.83,$490
2020-12-31,59.84,$658
2021-03-31,38.51,$658
2021-06-30,35.45,"$1,295"
2021-09-30,37.52,$949
2021-12-31,37.64,"$1,310"
2022-03-31,39.41,$715
2022-07-08,29.83,$715
