Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,24.14,$430
2010-03-31,23.1,$491
2010-06-30,13.93,$536
2010-09-30,13.4,$556
2010-12-31,13.11,$566
2011-03-31,14.37,$568
2011-06-30,14.33,$559
2011-09-30,9.83,$538
2011-12-31,12.45,$530
2012-03-31,16.12,$573
2012-06-30,12.53,$609
2012-09-30,17.31,$595
2012-12-31,15.09,$531
2013-03-31,14.56,$558
2013-06-30,17.69,$572
2013-09-30,15.61,$568
2013-12-31,17.89,$534
2014-03-31,16.49,$558
2014-06-30,17.6,$621
2014-09-30,14.65,$666
2014-12-31,15.38,$665
2015-03-31,14.36,$651
2015-06-30,15.56,$670
2015-09-30,14.04,$669
2015-12-31,13.97,$617
2016-03-31,17.11,$619
2016-06-30,18.15,$668
2016-09-30,20.88,$653
2016-12-31,20.47,$635
2017-03-31,19.4,$604
2017-06-30,17.76,$619
2017-09-30,17.31,$670
2017-12-31,0.0,$677
2018-03-31,0.0,$699
2018-06-30,0.0,$726
2018-09-30,139.31,$771
2018-12-31,12.64,$766
2019-03-31,13.64,$789
2019-06-30,13.0,$800
2019-09-30,17.76,$810
2019-12-31,19.93,$852
2020-03-31,15.59,$767
2020-06-30,18.14,$857
2020-09-30,18.02,$913
2020-12-31,18.98,$830
2021-03-31,17.97,$881
2021-06-30,18.81,$814
2021-09-30,18.78,$843
2021-12-31,22.04,$817
2022-03-31,21.09,$889
2022-07-08,19.96,$889
