Date,PE Ratio,Revenue_Amount(Millions)
2015-12-31,0.0,$10
2016-03-31,0.0,$9
2016-06-30,0.0,$9
2016-09-30,214.88,$10
2016-12-31,87.7,$10
2017-03-31,40.04,$12
2017-06-30,32.07,$11
2017-09-30,28.18,$12
2017-12-31,33.15,$12
2018-03-31,39.37,$12
2018-06-30,33.18,$13
2018-09-30,30.66,$13
2018-12-31,20.54,$14
2019-03-31,19.36,$14
2019-06-30,18.78,$14
2019-09-30,18.71,$14
2019-12-31,19.2,$14
2020-03-31,13.47,$14
2020-06-30,15.46,$16
2020-09-30,10.38,$18
2020-12-31,13.76,$19
2021-03-31,12.01,$17
2021-06-30,11.77,$19
2021-09-30,11.43,$21
2021-12-31,12.01,$22
2022-03-31,13.5,$19
2022-07-08,10.04,$19
