Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$51
2010-03-31,0.0,$66
2010-06-30,0.0,$115
2010-09-30,0.0,$61
2010-12-31,0.0,$75
2011-03-31,0.0,$69
2011-06-30,0.0,$78
2011-09-30,44.63,$68
2011-12-31,0.0,$51
2012-03-31,0.0,$96
2012-06-30,0.0,$94
2012-09-30,0.0,$71
2012-12-31,265.93,$46
2013-03-31,75.62,$108
2013-06-30,51.04,$99
2013-09-30,56.28,$72
2013-12-31,39.77,$64
2014-03-31,49.43,$101
2014-06-30,35.15,$121
2014-09-30,22.23,$96
2014-12-31,33.65,$74
2015-03-31,37.61,$121
2015-06-30,31.48,$137
2015-09-30,23.64,$94
2015-12-31,25.19,$89
2016-03-31,27.55,$132
2016-06-30,23.04,$146
2016-09-30,28.5,$106
2016-12-31,28.88,$95
2017-03-31,28.91,$145
2017-06-30,26.22,$158
2017-09-30,29.73,$140
2017-12-31,33.66,$122
2018-03-31,30.9,$171
2018-06-30,31.22,$207
2018-09-30,35.56,$166
2018-12-31,25.98,$140
2019-03-31,27.96,$180
2019-06-30,34.47,$206
2019-09-30,39.53,$195
2019-12-31,36.24,$165
2020-03-31,30.01,$200
2020-06-30,45.32,$221
2020-09-30,49.55,$232
2020-12-31,55.44,$228
2021-03-31,58.49,$246
2021-06-30,60.48,$312
2021-09-30,52.01,$336
2021-12-31,74.6,$304
2022-03-31,32.5,$339
2022-07-08,28.65,$339
