Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$25
2010-03-31,0.0,$28
2010-06-30,0.0,$31
2010-09-30,0.0,$40
2010-12-31,0.0,$47
2011-03-31,0.0,$53
2011-06-30,0.0,$56
2011-09-30,0.0,$75
2011-12-31,18.44,$75
2012-03-31,25.04,$79
2012-06-30,13.54,$78
2012-09-30,23.91,$79
2012-12-31,12.84,$77
2013-03-31,15.87,$78
2013-06-30,19.09,$94
2013-09-30,25.27,$98
2013-12-31,29.96,$101
2014-03-31,37.64,$103
2014-06-30,41.23,$105
2014-09-30,29.63,$117
2014-12-31,19.31,$-5
2015-03-31,20.47,$82
2015-06-30,43.21,$87
2015-09-30,238.57,$88
2015-12-31,0.0,$13
2016-03-31,0.0,$64
2016-06-30,0.0,$64
2016-09-30,0.0,$64
2016-12-31,0.0,$-4
2017-03-31,0.0,$80
2017-06-30,0.0,$85
2017-09-30,0.0,$79
2017-12-31,0.0,$-1
2018-03-31,0.0,$41
2018-06-30,0.0,$40
2018-09-30,0.0,$54
2018-12-31,0.0,$43
2019-03-31,0.0,$43
2019-06-30,8.28,$35
2019-09-30,7.86,$22
2019-12-31,0.0,$20
2020-03-31,0.0,$19
2020-06-30,0.0,$9
2020-09-30,0.0,$13
2020-12-31,0.0,$12
2021-03-31,0.0,$12
2021-06-30,0.0,$9
2021-09-30,0.0,$10
2021-12-31,0.0,$12
2022-03-31,0.0,$13
2022-07-08,0.0,$13
