Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$9
2010-03-31,0.0,$11
2010-06-30,9.77,$13
2010-09-30,8.89,$12
2010-12-31,4.29,$11
2011-03-31,3.64,$9
2011-06-30,3.32,$10
2011-09-30,4.13,$10
2011-12-31,48.87,$7
2012-03-31,0.0,$7
2012-06-30,0.0,$8
2012-09-30,0.0,$7
2012-12-31,0.0,$8
2013-03-31,0.0,$7
2013-06-30,0.0,$7
2013-09-30,0.0,$6
2013-12-31,0.0,$6
2014-03-31,0.0,$6
2014-06-30,0.0,$6
2014-09-30,0.0,$6
2014-12-31,0.0,$5
2015-03-31,0.0,$5
2015-06-30,0.0,$5
2015-09-30,0.0,$5
2015-12-31,0.0,$5
2016-03-31,0.0,$5
2016-06-30,0.0,$5
2016-09-30,0.0,$5
2016-12-31,100.4,$6
2017-03-31,36.29,$6
2017-06-30,34.43,$6
2017-09-30,40.07,$5
2017-12-31,112.35,$6
2018-03-31,111.8,$6
2018-06-30,36.93,$6
2018-09-30,30.87,$6
2018-12-31,21.03,$6
2019-03-31,17.68,$7
2019-06-30,17.72,$8
2019-09-30,8.1,$9
2019-12-31,10.64,$9
2020-03-31,6.71,$9
2020-06-30,7.14,$7
2020-09-30,22.3,$8
2020-12-31,66.0,$7
2021-03-31,68.69,$7
2021-06-30,94.64,$7
2021-09-30,2.31,$8
2021-12-31,4.13,$7
2022-03-31,3.94,$8
2022-07-08,4.96,$8
