Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,18.1,$345
2010-03-31,20.34,$306
2010-06-30,10.73,$328
2010-09-30,15.2,$319
2010-12-31,1.57,$369
2011-03-31,2.48,$333
2011-06-30,2.7,$351
2011-09-30,2.06,$337
2011-12-31,14.58,$326
2012-03-31,17.6,$331
2012-06-30,13.3,$357
2012-09-30,19.79,$347
2012-12-31,14.95,$362
2013-03-31,32.88,$326
2013-06-30,23.47,$345
2013-09-30,19.7,$333
2013-12-31,0.0,$491
2014-03-31,196.54,$470
2014-06-30,0.0,$498
2014-09-30,316.9,$472
2014-12-31,43.79,$501
2015-03-31,63.38,$439
2015-06-30,45.89,$482
2015-09-30,46.02,$472
2015-12-31,26.26,$522
2016-03-31,28.22,$440
2016-06-30,33.52,$489
2016-09-30,49.04,$605
2016-12-31,0.0,$801
2017-03-31,0.0,$595
2017-06-30,0.0,$646
2017-09-30,0.0,$667
2017-12-31,0.0,$787
2018-03-31,0.0,$561
2018-06-30,0.0,$607
2018-09-30,0.0,$655
2018-12-31,0.0,$742
2019-03-31,0.0,$553
2019-06-30,0.0,$570
2019-09-30,0.0,$597
2019-12-31,0.0,$699
2020-03-31,0.0,$453
2020-06-30,0.0,$348
2020-09-30,0.0,$477
2020-12-31,0.0,$627
2021-03-31,0.0,$445
2021-06-30,0.0,$497
2021-09-30,0.0,$521
2021-12-31,0.0,$615
2022-03-31,0.0,$480
2022-07-08,0.0,$480
