Date,PE Ratio,Revenue_Amount(Millions)
2016-06-30,0.0,$18
2016-09-30,0.0,$61
2016-12-31,0.0,$52
2017-03-31,0.0,$33
2017-06-30,0.0,$16
2017-09-30,0.0,$61
2017-12-31,15.74,$54
2018-03-31,16.33,$38
2018-06-30,0.0,$18
2018-09-30,0.0,$69
2018-12-31,0.0,$53
2019-03-31,0.0,$39
2019-06-30,0.0,$21
2019-09-30,0.0,$49
2019-12-31,0.0,$61
2020-03-31,0.0,$33
2020-06-30,0.0,$20
2020-09-30,0.0,$53
2020-12-31,0.0,$52
2021-03-31,0.0,$39
2021-06-30,0.0,$22
2021-09-30,0.0,$49
2021-12-31,0.0,$56
2022-03-31,0.0,$40
2022-07-08,0.0,$40
