Date,PE Ratio,Revenue_Amount(Millions)
2015-03-31,0.0,"$1,018"
2015-06-30,0.0,"$1,029"
2015-09-30,17.16,"$1,028"
2015-12-31,8.71,$897
2016-03-31,8.81,$894
2016-06-30,6.58,$970
2016-09-30,8.18,$935
2016-12-31,7.54,$917
2017-03-31,7.44,"$1,105"
2017-06-30,8.36,"$1,145"
2017-09-30,9.05,"$1,097"
2017-12-31,8.61,"$1,102"
2018-03-31,8.68,"$1,122"
2018-06-30,7.45,"$1,237"
2018-09-30,7.4,"$1,200"
2018-12-31,6.08,"$1,065"
2019-03-31,8.34,"$1,013"
2019-06-30,11.65,$952
2019-09-30,18.59,$922
2019-12-31,15.11,$487
2020-03-31,37.88,$854
2020-06-30,0.0,$534
2020-09-30,0.0,$679
2020-12-31,310.2,$678
2021-03-31,21.24,$986
2021-06-30,5.76,"$1,274"
2021-09-30,5.45,"$1,269"
2021-12-31,4.61,"$1,299"
2022-03-31,4.83,"$1,387"
2022-07-08,4.11,"$1,387"
