Date,PE Ratio,Revenue_Amount(Millions)
2013-06-30,10.32,"$1,121"
2013-09-30,8.14,"$1,167"
2013-12-31,8.86,"$1,114"
2014-03-31,9.11,"$1,217"
2014-06-30,12.37,"$1,376"
2014-09-30,18.82,"$2,670"
2014-12-31,13.32,"$5,572"
2015-03-31,14.07,"$3,215"
2015-06-30,10.04,"$5,126"
2015-09-30,6.81,"$4,907"
2015-12-31,13.44,$-818
2016-03-31,11.31,"$3,202"
2016-06-30,13.51,"$2,123"
2016-09-30,14.17,"$2,167"
2016-12-31,0.0,"$2,494"
2017-03-31,0.0,"$2,808"
2017-06-30,0.0,"$2,892"
2017-09-30,0.0,"$3,064"
2017-12-31,0.0,"$2,959"
2018-03-31,0.0,"$3,749"
2018-06-30,0.0,"$4,607"
2018-09-30,0.0,"$4,761"
2018-12-31,0.0,"$3,877"
2019-03-31,13.52,"$3,692"
2019-06-30,15.33,"$4,475"
2019-09-30,24.87,"$4,331"
2019-12-31,8.44,"$4,098"
2020-03-31,0.0,"$3,272"
2020-06-30,15.99,"$2,080"
2020-09-30,13.25,"$2,805"
2020-12-31,15.92,"$2,553"
2021-03-31,5.78,"$3,471"
2021-06-30,6.88,"$4,392"
2021-09-30,6.9,"$4,779"
2021-12-31,7.45,"$4,954"
2022-03-31,6.68,"$5,402"
2022-07-08,6.11,"$5,402"
