Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,22.32,$388
2010-03-31,25.84,$410
2010-06-30,28.99,$467
2010-09-30,33.33,$477
2010-12-31,37.71,$483
2011-03-31,46.09,$509
2011-06-30,51.02,$572
2011-09-30,47.19,$592
2011-12-31,49.96,$597
2012-03-31,57.5,$641
2012-06-30,46.11,$691
2012-09-30,36.88,$701
2012-12-31,34.0,$699
2013-03-31,35.31,$727
2013-06-30,38.39,$817
2013-09-30,43.4,$827
2013-12-31,50.93,$844
2014-03-31,53.34,$904
2014-06-30,52.3,"$1,050"
2014-09-30,52.0,"$1,084"
2014-12-31,48.44,"$1,070"
2015-03-31,42.33,"$1,089"
2015-06-30,37.07,"$1,198"
2015-09-30,42.97,"$1,217"
2015-12-31,31.8,$998
2016-03-31,45.59,$834
2016-06-30,59.67,$998
2016-09-30,174.28,"$1,037"
2016-12-31,465.83,"$1,035"
2017-03-31,135.42,"$1,069"
2017-06-30,87.78,"$1,169"
2017-09-30,59.66,"$1,128"
2017-12-31,46.92,"$1,110"
2018-03-31,48.3,"$1,148"
2018-06-30,71.3,"$1,267"
2018-09-30,67.64,"$1,225"
2018-12-31,68.32,"$1,225"
2019-03-31,97.04,"$1,308"
2019-06-30,82.72,"$1,434"
2019-09-30,76.62,"$1,404"
2019-12-31,67.67,"$1,440"
2020-03-31,54.81,"$1,411"
2020-06-30,116.8,"$1,365"
2020-09-30,148.77,"$1,601"
2020-12-31,110.94,"$1,608"
2021-03-31,99.71,"$1,742"
2021-06-30,75.41,"$1,893"
2021-09-30,72.93,"$1,952"
2021-12-31,76.28,"$1,961"
2022-03-31,65.75,"$2,021"
2022-07-08,55.66,"$2,021"
