Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,22.12,$245
2010-03-31,18.48,$238
2010-06-30,18.19,$275
2010-09-30,24.49,$313
2010-12-31,27.95,$335
2011-03-31,28.22,$325
2011-06-30,18.56,$356
2011-09-30,13.41,$402
2011-12-31,12.32,$394
2012-03-31,22.54,$365
2012-06-30,22.48,$389
2012-09-30,19.94,$421
2012-12-31,16.55,$454
2013-03-31,15.91,$425
2013-06-30,14.85,$436
2013-09-30,15.33,$477
2013-12-31,15.96,$505
2014-03-31,19.96,$481
2014-06-30,21.9,$587
2014-09-30,21.87,$718
2014-12-31,22.51,$806
2015-03-31,26.37,$762
2015-06-30,24.45,$810
2015-09-30,18.45,$881
2015-12-31,14.13,$927
2016-03-31,13.75,$775
2016-06-30,11.41,$752
2016-09-30,13.44,$835
2016-12-31,14.46,$914
2017-03-31,18.56,$852
2017-06-30,17.0,$901
2017-09-30,17.44,$985
2017-12-31,20.0,"$1,052"
2018-03-31,19.83,$913
2018-06-30,18.21,$894
2018-09-30,16.92,"$1,008"
2018-12-31,10.12,$972
2019-03-31,13.09,$810
2019-06-30,14.07,$767
2019-09-30,15.59,$827
2019-12-31,24.38,$896
2020-03-31,18.76,$766
2020-06-30,27.3,$737
2020-09-30,29.61,$957
2020-12-31,23.59,"$1,510"
2021-03-31,24.89,"$1,172"
2021-06-30,22.25,"$1,116"
2021-09-30,18.13,"$1,311"
2021-12-31,18.47,"$1,510"
2022-03-31,16.11,"$1,336"
2022-07-08,11.89,"$1,336"
