Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,"$1,160"
2010-03-31,0.0,"$1,153"
2010-06-30,0.0,"$1,294"
2010-09-30,105.91,"$1,512"
2010-12-31,44.46,"$1,226"
2011-03-31,22.96,"$1,235"
2011-06-30,17.44,"$1,412"
2011-09-30,10.74,"$1,623"
2011-12-31,0.0,"$1,630"
2012-03-31,0.0,"$1,623"
2012-06-30,0.0,"$1,866"
2012-09-30,12.82,"$2,170"
2012-12-31,8.29,"$1,698"
2013-03-31,12.77,"$1,691"
2013-06-30,22.82,"$2,002"
2013-09-30,0.0,"$2,395"
2013-12-31,577.43,"$1,849"
2014-03-31,90.19,"$1,862"
2014-06-30,57.39,"$2,194"
2014-09-30,31.19,"$2,542"
2014-12-31,29.74,"$1,887"
2015-03-31,28.1,"$1,850"
2015-06-30,13.78,"$2,173"
2015-09-30,13.52,"$2,577"
2015-12-31,12.26,"$1,902"
2016-03-31,10.86,"$1,881"
2016-06-30,20.66,"$2,243"
2016-09-30,16.53,"$2,656"
2016-12-31,20.61,"$1,879"
2017-03-31,27.91,"$1,839"
2017-06-30,37.88,"$2,238"
2017-09-30,28.19,"$2,752"
2017-12-31,10.09,"$2,019"
2018-03-31,10.36,"$1,968"
2018-06-30,6.77,"$2,328"
2018-09-30,7.03,"$2,778"
2018-12-31,10.81,"$2,050"
2019-03-31,17.79,"$1,920"
2019-06-30,14.35,"$2,337"
2019-09-30,12.45,"$2,753"
2019-12-31,8.04,"$2,162"
2020-03-31,4.56,"$1,753"
2020-06-30,0.0,$760
2020-09-30,0.0,"$1,534"
2020-12-31,0.0,"$1,355"
2021-03-31,0.0,"$1,372"
2021-06-30,30.67,"$2,371"
2021-09-30,9.43,"$3,001"
2021-12-31,10.23,"$2,569"
2022-03-31,8.12,"$2,432"
2022-07-08,4.83,"$2,432"
