Date,PE Ratio,Revenue_Amount(Millions)
2014-06-30,19.63,$26
2014-09-30,16.69,$25
2014-12-31,12.69,$23
2015-03-31,14.3,$30
2015-06-30,14.87,$23
2015-09-30,9.55,$26
2015-12-31,7.22,$28
2016-03-31,8.48,$31
2016-06-30,10.38,$29
2016-09-30,19.67,$27
2016-12-31,19.85,$32
2017-03-31,16.25,$21
2017-06-30,18.34,$30
2017-09-30,22.62,$29
2017-12-31,23.37,$31
2018-03-31,22.7,$43
2018-06-30,29.18,$32
2018-09-30,20.88,$33
2018-12-31,24.21,$37
2019-03-31,25.86,$42
2019-06-30,18.49,$36
2019-09-30,17.95,$37
2019-12-31,15.71,$36
2020-03-31,18.66,$36
2020-06-30,23.55,$27
2020-09-30,23.22,$31
2020-12-31,32.04,$34
2021-03-31,21.95,$34
2021-06-30,24.55,$35
2021-09-30,21.2,$36
2021-12-31,33.63,$36
2022-03-31,44.5,$36
2022-07-08,36.4,$36
