Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,8.07,$53
2010-01-31,8.6,$55
2010-04-30,11.03,$56
2010-07-31,12.04,$55
2010-10-31,11.74,$56
2011-01-31,10.75,$57
2011-04-30,13.49,$56
2011-07-31,12.03,$58
2011-10-31,13.98,$60
2012-01-31,12.42,$60
2012-04-30,12.62,$60
2012-07-31,19.79,$61
2012-10-31,12.97,$61
2013-01-31,18.37,$61
2013-04-30,15.59,$64
2013-07-31,12.07,$64
2013-10-31,15.21,$64
2014-01-31,12.79,$69
2014-04-30,15.08,$67
2014-07-31,19.92,$66
2014-10-31,22.88,$66
2015-01-31,29.07,$65
2015-04-30,28.39,$65
2015-07-31,13.66,$66
2015-10-31,12.71,$68
2016-01-31,14.32,$65
2016-04-30,15.0,$64
2016-07-31,16.86,$65
2016-10-31,20.64,$67
2017-01-31,19.98,$65
2017-04-30,17.45,$65
2017-07-31,24.35,$66
2017-10-31,22.87,$67
2018-01-31,38.94,$69
2018-04-30,37.35,$65
2018-07-31,34.35,$66
2018-10-31,34.25,$66
2019-01-31,19.04,$70
2019-04-30,19.08,$71
2019-07-31,19.59,$70
2019-10-31,16.07,$71
2020-01-31,14.05,$71
2020-04-30,15.83,$76
2020-07-31,12.9,$65
2020-10-31,12.27,$76
2021-01-31,12.65,$75
2021-04-30,14.44,$76
2021-07-31,21.89,$78
2021-10-31,31.1,$82
2022-01-31,43.91,$87
2022-04-30,205.65,$86
2022-07-08,254.75,$86
