Date,PE Ratio,Revenue_Amount(Millions)
2013-06-30,24.43,$107
2013-09-30,23.92,$107
2013-12-31,27.64,$115
2014-03-31,35.93,$114
2014-06-30,27.18,$114
2014-09-30,21.86,$118
2014-12-31,24.51,$129
2015-03-31,24.99,$132
2015-06-30,24.68,$134
2015-09-30,19.13,$137
2015-12-31,23.58,$143
2016-03-31,19.63,$139
2016-06-30,19.37,$137
2016-09-30,18.5,$136
2016-12-31,22.97,$152
2017-03-31,27.17,$156
2017-06-30,29.86,$152
2017-09-30,27.02,$152
2017-12-31,37.36,$176
2018-03-31,41.87,$174
2018-06-30,37.66,$173
2018-09-30,39.69,$169
2018-12-31,28.1,$196
2019-03-31,33.39,$183
2019-06-30,29.79,$195
2019-09-30,35.26,$196
2019-12-31,38.48,$212
2020-03-31,29.33,$191
2020-06-30,55.48,$149
2020-09-30,53.83,$216
2020-12-31,65.22,$233
2021-03-31,51.82,$227
2021-06-30,43.07,$251
2021-09-30,42.33,$230
2021-12-31,50.49,$250
2022-03-31,54.25,$231
2022-07-08,42.35,$231
