Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$46
2010-03-31,0.0,$42
2010-06-30,155.92,$46
2010-09-30,64.15,$45
2010-12-31,49.01,$59
2011-03-31,54.05,$53
2011-06-30,49.77,$60
2011-09-30,28.17,$65
2011-12-31,33.09,$77
2012-03-31,36.92,$65
2012-06-30,26.14,$67
2012-09-30,28.69,$61
2012-12-31,26.63,$81
2013-03-31,35.57,$65
2013-06-30,29.41,$68
2013-09-30,34.28,$68
2013-12-31,46.64,$90
2014-03-31,41.73,$73
2014-06-30,34.59,$82
2014-09-30,28.67,$82
2014-12-31,32.48,$104
2015-03-31,36.98,$70
2015-06-30,29.94,$84
2015-09-30,40.23,$73
2015-12-31,39.36,$91
2016-03-31,35.79,$76
2016-06-30,39.34,$79
2016-09-30,36.68,$80
2016-12-31,53.73,$92
2017-03-31,91.67,$82
2017-06-30,0.0,$83
2017-09-30,0.0,$90
2017-12-31,0.0,$106
2018-03-31,0.0,$93
2018-06-30,0.0,$98
2018-09-30,0.0,$100
2018-12-31,145.14,$113
2019-03-31,168.88,$94
2019-06-30,0.0,$93
2019-09-30,0.0,$91
2019-12-31,0.0,$104
2020-03-31,0.0,$80
2020-06-30,0.0,$61
2020-09-30,0.0,$71
2020-12-31,7063.0,$93
2021-03-31,129.21,$76
2021-06-30,70.06,$82
2021-09-30,61.5,$79
2021-12-31,0.0,$100
2022-03-31,0.0,$77
2022-07-08,0.0,$77
