Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,29.04,"$16,855"
2010-03-31,26.8,"$12,764"
2010-06-30,16.05,"$12,830"
2010-09-30,8.98,"$14,246"
2010-12-31,10.31,"$17,313"
2011-03-31,8.5,"$14,444"
2011-06-30,10.01,"$13,177"
2011-09-30,17.29,"$12,418"
2011-12-31,0.0,"$12,948"
2012-03-31,0.0,"$9,629"
2012-06-30,0.0,"$9,227"
2012-09-30,0.0,"$9,486"
2012-12-31,0.0,"$10,708"
2013-03-31,0.0,"$7,730"
2013-06-30,0.0,"$7,437"
2013-09-30,0.0,"$7,500"
2013-12-31,0.0,"$-5,786"
2014-03-31,0.0,"$3,651"
2014-06-30,9.27,"$4,036"
2014-09-30,7.45,"$4,411"
2014-12-31,6.04,"$4,827"
2015-03-31,5.17,"$3,607"
2015-06-30,11.41,"$3,550"
2015-09-30,18.36,"$3,378"
2015-12-31,8.82,"$3,344"
2016-03-31,9.48,"$6,066"
2016-06-30,17.3,"$6,307"
2016-09-30,22.01,"$6,573"
2016-12-31,0.0,"$7,185"
2017-03-31,0.0,"$5,731"
2017-06-30,0.0,"$6,182"
2017-09-30,0.0,"$6,464"
2017-12-31,0.0,"$7,786"
2018-03-31,0.0,"$6,053"
2018-06-30,0.0,"$6,336"
2018-09-30,0.0,"$6,346"
2018-12-31,0.0,"$7,912"
2019-03-31,0.0,"$5,715"
2019-06-30,0.0,"$6,400"
2019-09-30,0.0,"$6,323"
2019-12-31,0.0,"$7,675"
2020-03-31,44.11,"$5,420"
2020-06-30,36.52,"$5,607"
2020-09-30,25.96,"$6,189"
2020-12-31,0.0,"$7,746"
2021-03-31,0.0,"$6,120"
2021-06-30,0.0,"$6,402"
2021-09-30,0.0,"$6,367"
2021-12-31,18.22,"$7,379"
2022-03-31,16.99,"$6,002"
2022-07-08,14.53,"$6,002"
