Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,13.56,$112
2010-03-31,17.2,$100
2010-06-30,15.17,$99
2010-09-30,11.75,$97
2010-12-31,25.9,$94
2011-03-31,24.73,$91
2011-06-30,25.98,$94
2011-09-30,22.46,$93
2011-12-31,13.65,$91
2012-03-31,13.5,$89
2012-06-30,13.0,$87
2012-09-30,12.89,$85
2012-12-31,13.45,$83
2013-03-31,13.97,$81
2013-06-30,13.85,$79
2013-09-30,14.26,$78
2013-12-31,14.48,$78
2014-03-31,14.51,$78
2014-06-30,14.14,$78
2014-09-30,12.83,$80
2014-12-31,13.51,$80
2015-03-31,13.3,$79
2015-06-30,13.17,$79
2015-09-30,13.57,$80
2015-12-31,14.2,$80
2016-03-31,14.6,$82
2016-06-30,15.48,$81
2016-09-30,15.21,$81
2016-12-31,18.52,$81
2017-03-31,16.55,$83
2017-06-30,16.19,$85
2017-09-30,17.12,$86
2017-12-31,14.02,$86
2018-03-31,12.81,$87
2018-06-30,13.81,$88
2018-09-30,13.28,$83
2018-12-31,15.02,$88
2019-03-31,15.58,$87
2019-06-30,16.47,$88
2019-09-30,16.59,$89
2019-12-31,17.54,$86
2020-03-31,19.23,$84
2020-06-30,19.49,$79
2020-09-30,17.62,$77
2020-12-31,25.3,$73
2021-03-31,21.21,$77
2021-06-30,19.96,$67
2021-09-30,19.27,$69
2021-12-31,18.81,$68
2022-03-31,17.9,$70
2022-07-08,15.56,$70
