Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$10
2010-03-31,0.0,$10
2010-06-30,0.0,$12
2010-09-30,0.0,$12
2010-12-31,0.0,$16
2011-03-31,0.0,$14
2011-06-30,0.0,$21
2011-09-30,0.0,$18
2011-12-31,0.0,$22
2012-03-31,0.0,$20
2012-06-30,0.0,$23
2012-09-30,0.0,$23
2012-12-31,0.0,$33
2013-03-31,0.0,$30
2013-06-30,0.0,$36
2013-09-30,0.0,$43
2013-12-31,0.0,$52
2014-03-31,0.0,$47
2014-06-30,0.0,$59
2014-09-30,0.0,$69
2014-12-31,0.0,$84
2015-03-31,0.0,$73
2015-06-30,0.0,$93
2015-09-30,0.0,$105
2015-12-31,0.0,$131
2016-03-31,0.0,$116
2016-06-30,0.0,$137
2016-09-30,0.0,$149
2016-12-31,0.0,$171
2017-03-31,0.0,$142
2017-06-30,0.0,$171
2017-09-30,0.0,$185
2017-12-31,0.0,$221
2018-03-31,0.0,$184
2018-06-30,0.0,$243
2018-09-30,76.09,$267
2018-12-31,0.0,$338
2019-03-31,0.0,$281
2019-06-30,0.0,$336
2019-09-30,0.0,$396
2019-12-31,50.63,$463
2020-03-31,42.34,$405
2020-06-30,46.28,$452
2020-09-30,42.59,$501
2020-12-31,18.86,$569
2021-03-31,17.62,$505
2021-06-30,20.33,$595
2021-09-30,26.14,$650
2021-12-31,86.6,$698
2022-03-31,61.79,$629
2022-07-08,39.25,$629
