Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,6.94,$31
2010-03-31,8.88,$29
2010-06-30,2.02,$23
2010-09-30,2.11,$19
2010-12-31,2.91,$19
2011-03-31,3.08,$19
2011-06-30,14.6,$19
2011-09-30,12.68,$20
2011-12-31,13.89,$20
2012-03-31,14.15,$20
2012-06-30,15.69,$21
2012-09-30,16.0,$21
2012-12-31,17.89,$21
2013-03-31,21.21,$20
2013-06-30,21.99,$21
2013-09-30,50.71,$24
2013-12-31,60.02,$25
2014-03-31,57.85,$25
2014-06-30,54.17,$26
2014-09-30,24.72,$27
2014-12-31,24.02,$27
2015-03-31,26.78,$25
2015-06-30,28.67,$24
2015-09-30,11.67,$26
2015-12-31,13.07,$25
2016-03-31,17.4,$24
2016-06-30,17.18,$26
2016-09-30,120.18,$26
2016-12-31,0.0,$24
2017-03-31,0.0,$24
2017-06-30,0.0,$25
2017-09-30,0.0,$26
2017-12-31,0.0,$25
2018-03-31,0.0,$24
2018-06-30,0.0,$25
2018-09-30,0.0,$24
2018-12-31,0.0,$25
2019-03-31,0.0,$22
2019-06-30,0.0,$22
2019-09-30,0.0,$25
2019-12-31,0.0,$21
2020-03-31,0.0,$21
2020-06-30,0.0,$16
2020-09-30,0.0,$32
2020-12-31,0.0,$33
2021-03-31,31.33,$26
2021-06-30,42.0,$26
2021-09-30,0.0,$22
2021-12-31,15.89,$20
2022-03-31,0.0,$19
2022-07-08,0.0,$19
