Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,18.55,$495
2010-03-31,19.39,$454
2010-06-30,16.26,$468
2010-09-30,16.37,$472
2010-12-31,15.76,$534
2011-03-31,18.45,$485
2011-06-30,18.17,$522
2011-09-30,13.77,$517
2011-12-31,15.34,$550
2012-03-31,16.75,$486
2012-06-30,15.46,$510
2012-09-30,16.83,$499
2012-12-31,17.77,$574
2013-03-31,22.91,$500
2013-06-30,22.4,$525
2013-09-30,35.84,$505
2013-12-31,46.3,$603
2014-03-31,57.71,$509
2014-06-30,56.73,$537
2014-09-30,41.24,$531
2014-12-31,39.53,$598
2015-03-31,39.41,$473
2015-06-30,45.5,$506
2015-09-30,38.26,$470
2015-12-31,36.02,$571
2016-03-31,37.36,$471
2016-06-30,43.34,$517
2016-09-30,49.19,$509
2016-12-31,191.87,$571
2017-03-31,212.06,$500
2017-06-30,452.62,$505
2017-09-30,281.29,$534
2017-12-31,62.64,$621
2018-03-31,9.94,$552
2018-06-30,8.52,$576
2018-09-30,7.48,$545
2018-12-31,19.93,$617
2019-03-31,16.42,$554
2019-06-30,10.56,$573
2019-09-30,27.64,$561
2019-12-31,6.35,$624
2020-03-31,6.71,$572
2020-06-30,7.0,$537
2020-09-30,4.41,$647
2020-12-31,4.61,$790
2021-03-31,4.2,$727
2021-06-30,4.8,$716
2021-09-30,3.38,$747
2021-12-31,5.39,$733
2022-03-31,0.0,$700
2022-07-08,0.0,$700
