Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,26.09,$300
2010-03-31,26.09,$394
2010-06-30,16.59,$422
2010-09-30,18.8,$419
2010-12-31,7.4,$467
2011-03-31,7.57,$447
2011-06-30,8.4,$479
2011-09-30,5.64,$453
2011-12-31,1896.34,$539
2012-03-31,2630.56,$511
2012-06-30,492.03,$522
2012-09-30,0.0,$510
2012-12-31,49.87,$563
2013-03-31,46.82,$505
2013-06-30,48.12,$541
2013-09-30,48.54,$522
2013-12-31,27.29,$589
2014-03-31,29.47,$531
2014-06-30,27.19,$556
2014-09-30,25.19,$542
2014-12-31,30.82,$441
2015-03-31,34.59,$527
2015-06-30,35.91,$564
2015-09-30,29.15,$563
2015-12-31,27.87,$451
2016-03-31,24.85,$498
2016-06-30,24.49,$536
2016-09-30,25.63,$514
2016-12-31,24.08,$567
2017-03-31,27.89,$514
2017-06-30,20.3,$547
2017-09-30,18.91,$554
2017-12-31,27.36,$642
2018-03-31,29.71,$644
2018-06-30,57.98,$703
2018-09-30,86.04,$674
2018-12-31,36.56,$756
2019-03-31,43.07,$649
2019-06-30,42.14,$723
2019-09-30,40.3,$707
2019-12-31,47.34,$805
2020-03-31,37.09,$652
2020-06-30,37.15,$812
2020-09-30,34.0,$964
2020-12-31,22.09,"$1,355"
2021-03-31,13.4,"$1,308"
2021-06-30,14.67,"$1,228"
2021-09-30,17.22,"$1,167"
2021-12-31,24.86,"$1,364"
2022-03-31,28.54,"$1,259"
2022-07-08,23.9,"$1,259"
